,Country Code,Year,Country Name,"Educational Attainment, Doctoral Or Equivalent, Population 25+, Total (%) (Cumulative)","Educational Attainment, Doctoral Or Equivalent, Population 25+, Male (%) (Cumulative)","Educational Attainment, Doctoral Or Equivalent, Population 25+, Female (%) (Cumulative)",Population Ages 0-14 (% Of Total Population),"School Enrollment, Secondary (% Gross)","School Enrollment, Secondary (% Net)","School Enrollment, Secondary, Female (% Gross)","School Enrollment, Secondary, Female (% Net)","School Enrollment, Secondary, Male (% Gross)","School Enrollment, Secondary, Male (% Net)","School Enrollment, Tertiary (% Gross)","School Enrollment, Tertiary, Female (% Gross)"
2217,IDN,2007,Indonesia,,,,29.24493289,70.54092,64.8416,70.75963,65.05054,70.32911,64.63926,17.794929999999994,17.654970000000006
2218,IDN,2007,Indonesia,,,,29.24493289,70.54092,64.8416,70.75963,65.05054,70.32911,64.63926,17.794929999999994,17.654970000000006
2219,IDN,2007,Indonesia,,,,29.24493289,70.54092,64.8416,70.75963,65.05054,70.32911,64.63926,17.794929999999994,17.654970000000006
2220,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2221,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2222,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2223,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2224,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2225,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2226,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2227,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2228,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2229,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2230,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2231,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2232,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2233,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2234,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2235,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2236,IDN,2008,Indonesia,,,,29.04455392,69.65623000000001,64.02634,69.37525,63.802209999999995,69.92845,64.24349000000001,20.668210000000002,19.70265
2237,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2238,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2239,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2240,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2241,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2242,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2243,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2244,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2245,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2246,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2247,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2248,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2249,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2250,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2251,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2252,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2253,IDN,2009,Indonesia,,,,28.91285191,74.62765,64.76545,74.37736,64.28801999999999,74.86978,65.22731,22.98912,22.3447
2254,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2255,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2256,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2257,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2258,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2259,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2260,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2261,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2262,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2263,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2264,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2265,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2266,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2267,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2268,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2269,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2270,IDN,2010,Indonesia,,,,28.82810152,76.42625,66.64896999999999,76.67199000000002,66.52676,76.1892,66.76686,24.07626,22.474079999999997
2271,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2272,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2273,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2274,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2275,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2276,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2277,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2278,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2279,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2280,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2281,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2282,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2283,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2284,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2285,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2286,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2287,IDN,2011,Indonesia,,,,28.52419292,79.11448,72.91917,79.31282,73.10344,78.92384,72.74204,26.3032,24.21068
2288,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2289,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2290,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2291,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2292,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2293,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2294,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2295,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2296,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2297,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2298,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2299,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2300,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2301,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2302,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2303,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2304,IDN,2012,Indonesia,,,,28.27475674,80.45233,74.17695,81.54259,75.29503000000003,79.40921,73.1072,30.429000000000002,31.016
2305,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2306,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2307,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2308,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2309,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2310,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2311,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2312,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2313,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2314,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2315,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2316,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2317,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2318,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2319,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2320,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2321,IDN,2013,Indonesia,,,,28.03786498,82.63764,75.36034000000002,81.34906,74.33205,83.86654,76.34101,31.063709999999997,32.72562
2322,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2323,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2324,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2325,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2326,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2327,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2328,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2329,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2330,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2331,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2332,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2333,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2334,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2335,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2336,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2337,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2338,IDN,2014,Indonesia,,,,27.76785021,82.68238000000002,75.21275,82.37182,74.88044000000002,82.97780999999998,75.52886,30.89576,32.65576
2339,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2340,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2341,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2342,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2343,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2344,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2345,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2346,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2347,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2348,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2349,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2350,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2351,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2352,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2353,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2354,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2355,IDN,2015,Indonesia,0.03213,0.04403,0.02043,27.45097267,86.12275,75.77185,86.28915,76.28108,85.96481999999996,75.28854,33.25072,35.04789
2356,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2357,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2358,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2359,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2360,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2361,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2362,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2363,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2364,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2365,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2366,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2367,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2368,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2369,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2370,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2371,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2372,IDN,2016,Indonesia,0.04158,0.0555,0.0279,27.23268334,84.95212,,86.27208,,83.7019,,35.43736,37.69703
2373,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2374,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2375,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2376,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2377,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2378,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2379,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2380,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2381,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2382,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2383,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2384,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2385,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2386,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2387,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2388,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2389,IDN,2017,Indonesia,,,,26.91490150000001,87.05922,,88.15196999999998,,86.02624,,36.44444,38.990320000000004
2390,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2391,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2392,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2393,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2394,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2395,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2396,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2397,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2398,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2399,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2400,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2401,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2402,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2403,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2404,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
2405,IDN,2018,Indonesia,0.05017,0.07269,0.02802,26.55119731,88.91017,78.73111999999998,90.04094,79.88474000000002,87.84291999999998,77.64231,36.31104000000001,38.99366
