,Country Code,Year,Country Name,"Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)"
1136,BIH,2019,Bosnia and Herzegovina,,56.93399811
1137,BIH,2019,Bosnia and Herzegovina,,56.93399811
1138,BIH,2019,Bosnia and Herzegovina,,56.93399811
1139,BIH,2019,Bosnia and Herzegovina,,56.93399811
1140,BGR,2000,Bulgaria,44.808,61.3769989
1141,BGR,2001,Bulgaria,43.661,63.7840004
1142,BGR,2002,Bulgaria,42.514,63.14799881
1143,BGR,2003,Bulgaria,43.2528,61.81100082
1144,BGR,2004,Bulgaria,43.9916,63.01599884
1145,BGR,2005,Bulgaria,44.7304,62.40299988
1146,BGR,2006,Bulgaria,45.4692,64.87999725
1147,BGR,2007,Bulgaria,46.208,66.72000122
1148,BGR,2008,Bulgaria,45.7176,68.31400299
1149,BGR,2009,Bulgaria,45.2272,67.56500244
1150,BGR,2010,Bulgaria,44.7368,66.72200012
1151,BGR,2011,Bulgaria,44.2464,65.98500061
1152,BGR,2012,Bulgaria,43.756,67.06700134
1153,BGR,2013,Bulgaria,42.9768,68.37400055
1154,BGR,2014,Bulgaria,42.1976,69.02600098
1155,BGR,2015,Bulgaria,41.4184,69.39900208
1156,BGR,2016,Bulgaria,40.6392,68.80300140000001
1157,BGR,2017,Bulgaria,39.86,71.48200226
1158,BGR,2018,Bulgaria,39.3266,71.66799927
1159,BGR,2019,Bulgaria,,71.79199982
1160,BDI,2000,Burundi,76.266,84.42400359999998
1161,BDI,2000,Burundi,76.266,84.42400359999998
1162,BDI,2001,Burundi,75.368,83.70200348
1163,BDI,2001,Burundi,75.368,83.70200348
1164,BDI,2002,Burundi,74.47,82.99500275
1165,BDI,2002,Burundi,74.47,82.99500275
1166,BDI,2003,Burundi,72.6116,82.31700134
1167,BDI,2003,Burundi,72.6116,82.31700134
1168,BDI,2004,Burundi,70.7532,81.69200134
1169,BDI,2004,Burundi,70.7532,81.69200134
1170,BDI,2005,Burundi,68.8948,81.13099670000003
1171,BDI,2005,Burundi,68.8948,81.13099670000003
1172,BDI,2006,Burundi,67.0364,80.65200043
1173,BDI,2006,Burundi,67.0364,80.65200043
1174,BDI,2007,Burundi,65.178,80.23999786
1175,BDI,2007,Burundi,65.178,80.23999786
1176,BDI,2008,Burundi,64.2804,79.89800262
1177,BDI,2008,Burundi,64.2804,79.89800262
1178,BDI,2009,Burundi,63.3828,79.62400055
1179,BDI,2009,Burundi,63.3828,79.62400055
1180,BDI,2010,Burundi,62.4852,79.41300201
1181,BDI,2010,Burundi,62.4852,79.41300201
1182,BDI,2011,Burundi,61.5876,79.24900055
1183,BDI,2011,Burundi,61.5876,79.24900055
1184,BDI,2012,Burundi,60.69,79.13400269
1185,BDI,2012,Burundi,60.69,79.13400269
1186,BDI,2013,Burundi,59.67,79.03700256
1187,BDI,2013,Burundi,59.67,79.03700256
1188,BDI,2014,Burundi,58.65,78.91899872
1189,BDI,2014,Burundi,58.65,78.91899872
1190,BDI,2015,Burundi,57.63,79.28800201
1191,BDI,2015,Burundi,57.63,79.28800201
1192,BDI,2016,Burundi,56.61,79.58300018
1193,BDI,2016,Burundi,56.61,79.58300018
1194,BDI,2017,Burundi,55.59,79.79900359999998
1195,BDI,2017,Burundi,55.59,79.79900359999998
1196,BDI,2018,Burundi,54.7516,79.93499756
1197,BDI,2018,Burundi,54.7516,79.93499756
1198,BDI,2019,Burundi,,79.93499756
1199,BDI,2019,Burundi,,79.93499756
1200,KHM,2000,Cambodia,49.5172,81.37200165
1201,KHM,2000,Cambodia,49.5172,81.37200165
1202,KHM,2000,Cambodia,49.5172,81.37200165
1203,KHM,2000,Cambodia,49.5172,81.37200165
1204,KHM,2000,Cambodia,49.5172,81.37200165
1205,KHM,2000,Cambodia,49.5172,81.37200165
1206,KHM,2000,Cambodia,49.5172,81.37200165
1207,KHM,2001,Cambodia,48.8526,86.06199646
1208,KHM,2001,Cambodia,48.8526,86.06199646
1209,KHM,2001,Cambodia,48.8526,86.06199646
1210,KHM,2001,Cambodia,48.8526,86.06199646
1211,KHM,2001,Cambodia,48.8526,86.06199646
1212,KHM,2001,Cambodia,48.8526,86.06199646
1213,KHM,2001,Cambodia,48.8526,86.06199646
1214,KHM,2002,Cambodia,48.188,85.26599884
1215,KHM,2002,Cambodia,48.188,85.26599884
1216,KHM,2002,Cambodia,48.188,85.26599884
1217,KHM,2002,Cambodia,48.188,85.26599884
1218,KHM,2002,Cambodia,48.188,85.26599884
1219,KHM,2002,Cambodia,48.188,85.26599884
1220,KHM,2002,Cambodia,48.188,85.26599884
1221,KHM,2003,Cambodia,47.94600000000001,84.19799805
1222,KHM,2003,Cambodia,47.94600000000001,84.19799805
1223,KHM,2003,Cambodia,47.94600000000001,84.19799805
1224,KHM,2003,Cambodia,47.94600000000001,84.19799805
1225,KHM,2003,Cambodia,47.94600000000001,84.19799805
1226,KHM,2003,Cambodia,47.94600000000001,84.19799805
1227,KHM,2003,Cambodia,47.94600000000001,84.19799805
1228,KHM,2004,Cambodia,47.70399999999999,82.6760025
1229,KHM,2004,Cambodia,47.70399999999999,82.6760025
1230,KHM,2004,Cambodia,47.70399999999999,82.6760025
1231,KHM,2004,Cambodia,47.70399999999999,82.6760025
1232,KHM,2004,Cambodia,47.70399999999999,82.6760025
1233,KHM,2004,Cambodia,47.70399999999999,82.6760025
1234,KHM,2004,Cambodia,47.70399999999999,82.6760025
1235,KHM,2005,Cambodia,47.462,83.18299866
1236,KHM,2005,Cambodia,47.462,83.18299866
1237,KHM,2005,Cambodia,47.462,83.18299866
1238,KHM,2005,Cambodia,47.462,83.18299866
1239,KHM,2005,Cambodia,47.462,83.18299866
1240,KHM,2005,Cambodia,47.462,83.18299866
1241,KHM,2005,Cambodia,47.462,83.18299866
1242,KHM,2006,Cambodia,47.22,83.70400238
1243,KHM,2006,Cambodia,47.22,83.70400238
1244,KHM,2006,Cambodia,47.22,83.70400238
1245,KHM,2006,Cambodia,47.22,83.70400238
1246,KHM,2006,Cambodia,47.22,83.70400238
1247,KHM,2006,Cambodia,47.22,83.70400238
1248,KHM,2006,Cambodia,47.22,83.70400238
1249,KHM,2007,Cambodia,46.978,84.14900208
1250,KHM,2007,Cambodia,46.978,84.14900208
1251,KHM,2007,Cambodia,46.978,84.14900208
1252,KHM,2007,Cambodia,46.978,84.14900208
1253,KHM,2007,Cambodia,46.978,84.14900208
1254,KHM,2007,Cambodia,46.978,84.14900208
1255,KHM,2007,Cambodia,46.978,84.14900208
1256,KHM,2008,Cambodia,47.3456,84.52799988
1257,KHM,2008,Cambodia,47.3456,84.52799988
1258,KHM,2008,Cambodia,47.3456,84.52799988
1259,KHM,2008,Cambodia,47.3456,84.52799988
1260,KHM,2008,Cambodia,47.3456,84.52799988
1261,KHM,2008,Cambodia,47.3456,84.52799988
1262,KHM,2008,Cambodia,47.3456,84.52799988
1263,KHM,2009,Cambodia,47.7132,84.88200378
1264,KHM,2009,Cambodia,47.7132,84.88200378
1265,KHM,2009,Cambodia,47.7132,84.88200378
1266,KHM,2009,Cambodia,47.7132,84.88200378
1267,KHM,2009,Cambodia,47.7132,84.88200378
1268,KHM,2009,Cambodia,47.7132,84.88200378
1269,KHM,2009,Cambodia,47.7132,84.88200378
1270,KHM,2010,Cambodia,48.0808,87.52200317
1271,KHM,2010,Cambodia,48.0808,87.52200317
1272,KHM,2010,Cambodia,48.0808,87.52200317
1273,KHM,2010,Cambodia,48.0808,87.52200317
1274,KHM,2010,Cambodia,48.0808,87.52200317
1275,KHM,2010,Cambodia,48.0808,87.52200317
1276,KHM,2010,Cambodia,48.0808,87.52200317
1277,KHM,2011,Cambodia,48.4484,87.97599792
1278,KHM,2011,Cambodia,48.4484,87.97599792
1279,KHM,2011,Cambodia,48.4484,87.97599792
1280,KHM,2011,Cambodia,48.4484,87.97599792
1281,KHM,2011,Cambodia,48.4484,87.97599792
1282,KHM,2011,Cambodia,48.4484,87.97599792
1283,KHM,2011,Cambodia,48.4484,87.97599792
1284,KHM,2012,Cambodia,48.816,85.67199707
1285,KHM,2012,Cambodia,48.816,85.67199707
1286,KHM,2012,Cambodia,48.816,85.67199707
1287,KHM,2012,Cambodia,48.816,85.67199707
1288,KHM,2012,Cambodia,48.816,85.67199707
1289,KHM,2012,Cambodia,48.816,85.67199707
1290,KHM,2012,Cambodia,48.816,85.67199707
1291,KHM,2013,Cambodia,49.0882,83.08300018
1292,KHM,2013,Cambodia,49.0882,83.08300018
1293,KHM,2013,Cambodia,49.0882,83.08300018
1294,KHM,2013,Cambodia,49.0882,83.08300018
1295,KHM,2013,Cambodia,49.0882,83.08300018
1296,KHM,2013,Cambodia,49.0882,83.08300018
1297,KHM,2013,Cambodia,49.0882,83.08300018
1298,KHM,2014,Cambodia,49.3604,83.15000153
1299,KHM,2014,Cambodia,49.3604,83.15000153
1300,KHM,2014,Cambodia,49.3604,83.15000153
1301,KHM,2014,Cambodia,49.3604,83.15000153
1302,KHM,2014,Cambodia,49.3604,83.15000153
1303,KHM,2014,Cambodia,49.3604,83.15000153
1304,KHM,2014,Cambodia,49.3604,83.15000153
1305,KHM,2015,Cambodia,49.6326,83.17900085
1306,KHM,2015,Cambodia,49.6326,83.17900085
1307,KHM,2015,Cambodia,49.6326,83.17900085
1308,KHM,2015,Cambodia,49.6326,83.17900085
1309,KHM,2015,Cambodia,49.6326,83.17900085
1310,KHM,2015,Cambodia,49.6326,83.17900085
1311,KHM,2015,Cambodia,49.6326,83.17900085
1312,KHM,2016,Cambodia,49.9048,84.78099823
1313,KHM,2016,Cambodia,49.9048,84.78099823
1314,KHM,2016,Cambodia,49.9048,84.78099823
1315,KHM,2016,Cambodia,49.9048,84.78099823
1316,KHM,2016,Cambodia,49.9048,84.78099823
1317,KHM,2016,Cambodia,49.9048,84.78099823
1318,KHM,2016,Cambodia,49.9048,84.78099823
1319,KHM,2017,Cambodia,50.177,84.79100037
1320,KHM,2017,Cambodia,50.177,84.79100037
1321,KHM,2017,Cambodia,50.177,84.79100037
1322,KHM,2017,Cambodia,50.177,84.79100037
1323,KHM,2017,Cambodia,50.177,84.79100037
1324,KHM,2017,Cambodia,50.177,84.79100037
1325,KHM,2017,Cambodia,50.177,84.79100037
1326,KHM,2018,Cambodia,50.7204,84.78399658
1327,KHM,2018,Cambodia,50.7204,84.78399658
1328,KHM,2018,Cambodia,50.7204,84.78399658
1329,KHM,2018,Cambodia,50.7204,84.78399658
1330,KHM,2018,Cambodia,50.7204,84.78399658
1331,KHM,2018,Cambodia,50.7204,84.78399658
1332,KHM,2018,Cambodia,50.7204,84.78399658
1333,KHM,2019,Cambodia,,84.95999908
1334,KHM,2019,Cambodia,,84.95999908
1335,KHM,2019,Cambodia,,84.95999908
1336,KHM,2019,Cambodia,,84.95999908
1337,KHM,2019,Cambodia,,84.95999908
1338,KHM,2019,Cambodia,,84.95999908
1339,KHM,2019,Cambodia,,84.95999908
1340,COL,2000,Colombia,97.6814,71.11499786
1341,COL,2000,Colombia,97.6814,71.11499786
1342,COL,2000,Colombia,97.6814,71.11499786
1343,COL,2000,Colombia,97.6814,71.11499786
1344,COL,2001,Colombia,96.6012,71.27899933
1345,COL,2001,Colombia,96.6012,71.27899933
1346,COL,2001,Colombia,96.6012,71.27899933
1347,COL,2001,Colombia,96.6012,71.27899933
1348,COL,2002,Colombia,95.521,71.37200165
1349,COL,2002,Colombia,95.521,71.37200165
1350,COL,2002,Colombia,95.521,71.37200165
1351,COL,2002,Colombia,95.521,71.37200165
1352,COL,2003,Colombia,92.8456,72.02300262
1353,COL,2003,Colombia,92.8456,72.02300262
1354,COL,2003,Colombia,92.8456,72.02300262
1355,COL,2003,Colombia,92.8456,72.02300262
1356,COL,2004,Colombia,90.1702,70.61900329999997
1357,COL,2004,Colombia,90.1702,70.61900329999997
1358,COL,2004,Colombia,90.1702,70.61900329999997
1359,COL,2004,Colombia,90.1702,70.61900329999997
1360,COL,2005,Colombia,87.4948,69.95099640000001
1361,COL,2005,Colombia,87.4948,69.95099640000001
1362,COL,2005,Colombia,87.4948,69.95099640000001
1363,COL,2005,Colombia,87.4948,69.95099640000001
1364,COL,2006,Colombia,84.8194,69.06700134
1365,COL,2006,Colombia,84.8194,69.06700134
1366,COL,2006,Colombia,84.8194,69.06700134
1367,COL,2006,Colombia,84.8194,69.06700134
1368,COL,2007,Colombia,82.14399999999998,68.16799927
1369,COL,2007,Colombia,82.14399999999998,68.16799927
1370,COL,2007,Colombia,82.14399999999998,68.16799927
1371,COL,2007,Colombia,82.14399999999998,68.16799927
1372,COL,2008,Colombia,80.3788,68.66799927
1373,COL,2008,Colombia,80.3788,68.66799927
1374,COL,2008,Colombia,80.3788,68.66799927
1375,COL,2008,Colombia,80.3788,68.66799927
1376,COL,2009,Colombia,78.6136,71.37000275
1377,COL,2009,Colombia,78.6136,71.37000275
1378,COL,2009,Colombia,78.6136,71.37000275
1379,COL,2009,Colombia,78.6136,71.37000275
1380,COL,2010,Colombia,76.8484,72.24199677
1381,COL,2010,Colombia,76.8484,72.24199677
1382,COL,2010,Colombia,76.8484,72.24199677
1383,COL,2010,Colombia,76.8484,72.24199677
1384,COL,2011,Colombia,75.0832,73.00499725
1385,COL,2011,Colombia,75.0832,73.00499725
1386,COL,2011,Colombia,75.0832,73.00499725
1387,COL,2011,Colombia,75.0832,73.00499725
1388,COL,2012,Colombia,73.318,74.05400085
1389,COL,2012,Colombia,73.318,74.05400085
1390,COL,2012,Colombia,73.318,74.05400085
1391,COL,2012,Colombia,73.318,74.05400085
1392,COL,2013,Colombia,71.9846,73.7539978
1393,COL,2013,Colombia,71.9846,73.7539978
1394,COL,2013,Colombia,71.9846,73.7539978
1395,COL,2013,Colombia,71.9846,73.7539978
1396,COL,2014,Colombia,70.6512,73.91500092
1397,COL,2014,Colombia,70.6512,73.91500092
1398,COL,2014,Colombia,70.6512,73.91500092
1399,COL,2014,Colombia,70.6512,73.91500092
1400,COL,2015,Colombia,69.3178,74.42900085
1401,COL,2015,Colombia,69.3178,74.42900085
1402,COL,2015,Colombia,69.3178,74.42900085
1403,COL,2015,Colombia,69.3178,74.42900085
1404,COL,2016,Colombia,67.9844,74.11799622
1405,COL,2016,Colombia,67.9844,74.11799622
1406,COL,2016,Colombia,67.9844,74.11799622
1407,COL,2016,Colombia,67.9844,74.11799622
1408,COL,2017,Colombia,66.65100000000001,73.90699768
1409,COL,2017,Colombia,66.65100000000001,73.90699768
1410,COL,2017,Colombia,66.65100000000001,73.90699768
1411,COL,2017,Colombia,66.65100000000001,73.90699768
1412,COL,2018,Colombia,65.482,73.60299683
1413,COL,2018,Colombia,65.482,73.60299683
1414,COL,2018,Colombia,65.482,73.60299683
1415,COL,2018,Colombia,65.482,73.60299683
1416,COL,2019,Colombia,,73.84899902
1417,COL,2019,Colombia,,73.84899902
1418,COL,2019,Colombia,,73.84899902
1419,COL,2019,Colombia,,73.84899902
1420,DJI,2000,Djibouti,33.099000000000004,64.72100067
1421,DJI,2001,Djibouti,32.009,64.53399658
1422,DJI,2002,Djibouti,30.919,64.20700073
1423,DJI,2003,Djibouti,29.7976,63.82500076
1424,DJI,2004,Djibouti,28.6762,63.50400162
1425,DJI,2005,Djibouti,27.5548,63.2879982
1426,DJI,2006,Djibouti,26.4334,63.19599915
1427,DJI,2007,Djibouti,25.312,63.24700165
1428,DJI,2008,Djibouti,24.592,63.37799835
1429,DJI,2009,Djibouti,23.872,63.5890007
1430,DJI,2010,Djibouti,23.152,63.76800156
1431,DJI,2011,Djibouti,22.432,63.79000092
1432,DJI,2012,Djibouti,21.712,63.82400131
1433,DJI,2013,Djibouti,21.1378,63.8390007
1434,DJI,2014,Djibouti,20.5636,63.82699966
1435,DJI,2015,Djibouti,19.9894,63.79800034
1436,DJI,2016,Djibouti,19.4152,63.79700089
1437,DJI,2017,Djibouti,18.841,63.75600052
1438,DJI,2018,Djibouti,18.4434,63.70299911
1439,DJI,2019,Djibouti,,63.7820015
1440,DOM,2000,Dominican Republic,107.8534,62.14799881
1441,DOM,2000,Dominican Republic,107.8534,62.14799881
1442,DOM,2000,Dominican Republic,107.8534,62.14799881
1443,DOM,2000,Dominican Republic,107.8534,62.14799881
1444,DOM,2000,Dominican Republic,107.8534,62.14799881
1445,DOM,2000,Dominican Republic,107.8534,62.14799881
1446,DOM,2000,Dominican Republic,107.8534,62.14799881
1447,DOM,2001,Dominican Republic,107.1772,60.96900177
1448,DOM,2001,Dominican Republic,107.1772,60.96900177
1449,DOM,2001,Dominican Republic,107.1772,60.96900177
1450,DOM,2001,Dominican Republic,107.1772,60.96900177
1451,DOM,2001,Dominican Republic,107.1772,60.96900177
1452,DOM,2001,Dominican Republic,107.1772,60.96900177
1453,DOM,2001,Dominican Republic,107.1772,60.96900177
1454,DOM,2002,Dominican Republic,106.501,61.71900177
1455,DOM,2002,Dominican Republic,106.501,61.71900177
1456,DOM,2002,Dominican Republic,106.501,61.71900177
1457,DOM,2002,Dominican Republic,106.501,61.71900177
1458,DOM,2002,Dominican Republic,106.501,61.71900177
1459,DOM,2002,Dominican Republic,106.501,61.71900177
1460,DOM,2002,Dominican Republic,106.501,61.71900177
1461,DOM,2003,Dominican Republic,106.1268,60.65100098
1462,DOM,2003,Dominican Republic,106.1268,60.65100098
1463,DOM,2003,Dominican Republic,106.1268,60.65100098
1464,DOM,2003,Dominican Republic,106.1268,60.65100098
1465,DOM,2003,Dominican Republic,106.1268,60.65100098
1466,DOM,2003,Dominican Republic,106.1268,60.65100098
1467,DOM,2003,Dominican Republic,106.1268,60.65100098
1468,DOM,2004,Dominican Republic,105.7526,60.50400162
1469,DOM,2004,Dominican Republic,105.7526,60.50400162
1470,DOM,2004,Dominican Republic,105.7526,60.50400162
1471,DOM,2004,Dominican Republic,105.7526,60.50400162
1472,DOM,2004,Dominican Republic,105.7526,60.50400162
1473,DOM,2004,Dominican Republic,105.7526,60.50400162
1474,DOM,2004,Dominican Republic,105.7526,60.50400162
1475,DOM,2005,Dominican Republic,105.3784,60.30799866
1476,DOM,2005,Dominican Republic,105.3784,60.30799866
1477,DOM,2005,Dominican Republic,105.3784,60.30799866
1478,DOM,2005,Dominican Republic,105.3784,60.30799866
1479,DOM,2005,Dominican Republic,105.3784,60.30799866
1480,DOM,2005,Dominican Republic,105.3784,60.30799866
1481,DOM,2005,Dominican Republic,105.3784,60.30799866
1482,DOM,2006,Dominican Republic,105.0042,61.76399994
1483,DOM,2006,Dominican Republic,105.0042,61.76399994
1484,DOM,2006,Dominican Republic,105.0042,61.76399994
1485,DOM,2006,Dominican Republic,105.0042,61.76399994
1486,DOM,2006,Dominican Republic,105.0042,61.76399994
1487,DOM,2006,Dominican Republic,105.0042,61.76399994
1488,DOM,2006,Dominican Republic,105.0042,61.76399994
1489,DOM,2007,Dominican Republic,104.63,61.45600128
1490,DOM,2007,Dominican Republic,104.63,61.45600128
1491,DOM,2007,Dominican Republic,104.63,61.45600128
1492,DOM,2007,Dominican Republic,104.63,61.45600128
1493,DOM,2007,Dominican Republic,104.63,61.45600128
1494,DOM,2007,Dominican Republic,104.63,61.45600128
1495,DOM,2007,Dominican Republic,104.63,61.45600128
1496,DOM,2008,Dominican Republic,103.2216,61.94100189
1497,DOM,2008,Dominican Republic,103.2216,61.94100189
1498,DOM,2008,Dominican Republic,103.2216,61.94100189
1499,DOM,2008,Dominican Republic,103.2216,61.94100189
1500,DOM,2008,Dominican Republic,103.2216,61.94100189
1501,DOM,2008,Dominican Republic,103.2216,61.94100189
1502,DOM,2008,Dominican Republic,103.2216,61.94100189
1503,DOM,2009,Dominican Republic,101.8132,59.58399963
1504,DOM,2009,Dominican Republic,101.8132,59.58399963
1505,DOM,2009,Dominican Republic,101.8132,59.58399963
1506,DOM,2009,Dominican Republic,101.8132,59.58399963
1507,DOM,2009,Dominican Republic,101.8132,59.58399963
1508,DOM,2009,Dominican Republic,101.8132,59.58399963
1509,DOM,2009,Dominican Republic,101.8132,59.58399963
1510,DOM,2010,Dominican Republic,100.4048,61.42900085
1511,DOM,2010,Dominican Republic,100.4048,61.42900085
1512,DOM,2010,Dominican Republic,100.4048,61.42900085
1513,DOM,2010,Dominican Republic,100.4048,61.42900085
1514,DOM,2010,Dominican Republic,100.4048,61.42900085
1515,DOM,2010,Dominican Republic,100.4048,61.42900085
1516,DOM,2010,Dominican Republic,100.4048,61.42900085
1517,DOM,2011,Dominican Republic,98.9964,62.98600006
1518,DOM,2011,Dominican Republic,98.9964,62.98600006
1519,DOM,2011,Dominican Republic,98.9964,62.98600006
1520,DOM,2011,Dominican Republic,98.9964,62.98600006
1521,DOM,2011,Dominican Republic,98.9964,62.98600006
1522,DOM,2011,Dominican Republic,98.9964,62.98600006
1523,DOM,2011,Dominican Republic,98.9964,62.98600006
1524,DOM,2012,Dominican Republic,97.588,63.69100189
1525,DOM,2012,Dominican Republic,97.588,63.69100189
1526,DOM,2012,Dominican Republic,97.588,63.69100189
1527,DOM,2012,Dominican Republic,97.588,63.69100189
1528,DOM,2012,Dominican Republic,97.588,63.69100189
1529,DOM,2012,Dominican Republic,97.588,63.69100189
1530,DOM,2012,Dominican Republic,97.588,63.69100189
1531,DOM,2013,Dominican Republic,96.9224,64.1989975
1532,DOM,2013,Dominican Republic,96.9224,64.1989975
1533,DOM,2013,Dominican Republic,96.9224,64.1989975
1534,DOM,2013,Dominican Republic,96.9224,64.1989975
1535,DOM,2013,Dominican Republic,96.9224,64.1989975
1536,DOM,2013,Dominican Republic,96.9224,64.1989975
1537,DOM,2013,Dominican Republic,96.9224,64.1989975
1538,DOM,2014,Dominican Republic,96.2568,64.57800293
1539,DOM,2014,Dominican Republic,96.2568,64.57800293
1540,DOM,2014,Dominican Republic,96.2568,64.57800293
1541,DOM,2014,Dominican Republic,96.2568,64.57800293
1542,DOM,2014,Dominican Republic,96.2568,64.57800293
1543,DOM,2014,Dominican Republic,96.2568,64.57800293
1544,DOM,2014,Dominican Republic,96.2568,64.57800293
1545,DOM,2015,Dominican Republic,95.5912,67.47699738
1546,DOM,2015,Dominican Republic,95.5912,67.47699738
1547,DOM,2015,Dominican Republic,95.5912,67.47699738
1548,DOM,2015,Dominican Republic,95.5912,67.47699738
1549,DOM,2015,Dominican Republic,95.5912,67.47699738
1550,DOM,2015,Dominican Republic,95.5912,67.47699738
1551,DOM,2015,Dominican Republic,95.5912,67.47699738
1552,DOM,2016,Dominican Republic,94.9256,67.83699799
1553,DOM,2016,Dominican Republic,94.9256,67.83699799
1554,DOM,2016,Dominican Republic,94.9256,67.83699799
1555,DOM,2016,Dominican Republic,94.9256,67.83699799
1556,DOM,2016,Dominican Republic,94.9256,67.83699799
1557,DOM,2016,Dominican Republic,94.9256,67.83699799
1558,DOM,2016,Dominican Republic,94.9256,67.83699799
1559,DOM,2017,Dominican Republic,94.26,67.92400359999999
1560,DOM,2017,Dominican Republic,94.26,67.92400359999999
1561,DOM,2017,Dominican Republic,94.26,67.92400359999999
1562,DOM,2017,Dominican Republic,94.26,67.92400359999999
1563,DOM,2017,Dominican Republic,94.26,67.92400359999999
1564,DOM,2017,Dominican Republic,94.26,67.92400359999999
1565,DOM,2017,Dominican Republic,94.26,67.92400359999999
1566,DOM,2018,Dominican Republic,93.0342,68.13700104
1567,DOM,2018,Dominican Republic,93.0342,68.13700104
1568,DOM,2018,Dominican Republic,93.0342,68.13700104
1569,DOM,2018,Dominican Republic,93.0342,68.13700104
1570,DOM,2018,Dominican Republic,93.0342,68.13700104
1571,DOM,2018,Dominican Republic,93.0342,68.13700104
1572,DOM,2018,Dominican Republic,93.0342,68.13700104
1573,DOM,2019,Dominican Republic,,68.33699799
1574,DOM,2019,Dominican Republic,,68.33699799
1575,DOM,2019,Dominican Republic,,68.33699799
1576,DOM,2019,Dominican Republic,,68.33699799
1577,DOM,2019,Dominican Republic,,68.33699799
1578,DOM,2019,Dominican Republic,,68.33699799
1579,DOM,2019,Dominican Republic,,68.33699799
1580,ECU,2000,Ecuador,84.1908,69.54199982
1581,ECU,2000,Ecuador,84.1908,69.54199982
1582,ECU,2000,Ecuador,84.1908,69.54199982
1583,ECU,2001,Ecuador,84.1524,69.27700043
1584,ECU,2001,Ecuador,84.1524,69.27700043
1585,ECU,2001,Ecuador,84.1524,69.27700043
1586,ECU,2002,Ecuador,84.11399999999998,68.98999786
1587,ECU,2002,Ecuador,84.11399999999998,68.98999786
1588,ECU,2002,Ecuador,84.11399999999998,68.98999786
1589,ECU,2003,Ecuador,84.0088,68.68099976
1590,ECU,2003,Ecuador,84.0088,68.68099976
1591,ECU,2003,Ecuador,84.0088,68.68099976
1592,ECU,2004,Ecuador,83.9036,71.05400085
1593,ECU,2004,Ecuador,83.9036,71.05400085
1594,ECU,2004,Ecuador,83.9036,71.05400085
1595,ECU,2005,Ecuador,83.7984,70.44499969
1596,ECU,2005,Ecuador,83.7984,70.44499969
1597,ECU,2005,Ecuador,83.7984,70.44499969
1598,ECU,2006,Ecuador,83.6932,71.80699921
1599,ECU,2006,Ecuador,83.6932,71.80699921
1600,ECU,2006,Ecuador,83.6932,71.80699921
1601,ECU,2007,Ecuador,83.588,70.41600037
1602,ECU,2007,Ecuador,83.588,70.41600037
1603,ECU,2007,Ecuador,83.588,70.41600037
1604,ECU,2008,Ecuador,83.4192,70.66300201
1605,ECU,2008,Ecuador,83.4192,70.66300201
1606,ECU,2008,Ecuador,83.4192,70.66300201
1607,ECU,2009,Ecuador,83.2504,68.80200195
1608,ECU,2009,Ecuador,83.2504,68.80200195
1609,ECU,2009,Ecuador,83.2504,68.80200195
1610,ECU,2010,Ecuador,83.0816,67.83200073
1611,ECU,2010,Ecuador,83.0816,67.83200073
1612,ECU,2010,Ecuador,83.0816,67.83200073
1613,ECU,2011,Ecuador,82.9128,66.99299622
1614,ECU,2011,Ecuador,82.9128,66.99299622
1615,ECU,2011,Ecuador,82.9128,66.99299622
1616,ECU,2012,Ecuador,82.744,67.65000153
1617,ECU,2012,Ecuador,82.744,67.65000153
1618,ECU,2012,Ecuador,82.744,67.65000153
1619,ECU,2013,Ecuador,82.0474,67.07900238
1620,ECU,2013,Ecuador,82.0474,67.07900238
1621,ECU,2013,Ecuador,82.0474,67.07900238
1622,ECU,2014,Ecuador,81.3508,66.85399628
1623,ECU,2014,Ecuador,81.3508,66.85399628
1624,ECU,2014,Ecuador,81.3508,66.85399628
1625,ECU,2015,Ecuador,80.6542,69.20700073
1626,ECU,2015,Ecuador,80.6542,69.20700073
1627,ECU,2015,Ecuador,80.6542,69.20700073
1628,ECU,2016,Ecuador,79.9576,71.14900208
1629,ECU,2016,Ecuador,79.9576,71.14900208
1630,ECU,2016,Ecuador,79.9576,71.14900208
1631,ECU,2017,Ecuador,79.26100000000002,71.97200012
1632,ECU,2017,Ecuador,79.26100000000002,71.97200012
1633,ECU,2017,Ecuador,79.26100000000002,71.97200012
1634,ECU,2018,Ecuador,78.7626,71.02899933
1635,ECU,2018,Ecuador,78.7626,71.02899933
1636,ECU,2018,Ecuador,78.7626,71.02899933
1637,ECU,2019,Ecuador,,71.13500214
1638,ECU,2019,Ecuador,,71.13500214
1639,ECU,2019,Ecuador,,71.13500214
1640,SLV,2000,El Salvador,91.262,64.18099976
1641,SLV,2000,El Salvador,91.262,64.18099976
1642,SLV,2000,El Salvador,91.262,64.18099976
1643,SLV,2000,El Salvador,91.262,64.18099976
1644,SLV,2001,El Salvador,89.962,63.6609993
1645,SLV,2001,El Salvador,89.962,63.6609993
1646,SLV,2001,El Salvador,89.962,63.6609993
1647,SLV,2001,El Salvador,89.962,63.6609993
1648,SLV,2002,El Salvador,88.662,63.11999893
1649,SLV,2002,El Salvador,88.662,63.11999893
