,Country Code,Year,Country Name,Completeness Of Death Registration With Cause-Of-Death Information (%),Completeness Of Birth Registration (%),"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),International Migrant Stock (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Out-Of-Pocket Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),People Using Safely Managed Drinking Water Services (% Of Population),Demand For Family Planning Satisfied By Modern Methods (% Of Married Women With Demand For Family Planning),"Mortality Rate, Neonatal (Per 1,000 Live Births)","Mortality From Cvd, Cancer, Diabetes Or Crd Between Exact Ages 30 And 70 (%)","Mortality Rate, Under-5 (Per 1,000 Live Births)"
687,ALB,2015,Albania,,,2880703.0,-0.291205787,78.025,20.0772,6.0,1.98903641,10404.0,,,4.431013018,0.02629915,69.94449987,,6.0,17.4,9.6
688,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
689,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
690,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
691,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
692,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
693,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
694,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
695,ALB,2016,Albania,,,2876101.0,-0.159880412,78.194,19.8596,6.1,,11060.0,,,4.383293912,0.027187057999999997,69.98432948,,6.3,17.0,9.4
696,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
697,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
698,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
699,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
700,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
701,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
702,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
703,ALB,2017,Albania,,,2873457.0,-0.09197229400000001,78.333,19.642,6.2,,12168.0,,,4.277553782,0.026285671,70.02314984,,6.7,,9.4
704,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
705,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
706,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
707,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
708,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
709,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
710,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
711,ALB,2018,Albania,,98.4,2866376.0,-0.24673204199999998,78.458,19.5724,,,13512.0,,,,,,6.0,7.2,,9.5
712,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
713,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
714,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
715,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
716,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
717,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
718,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
719,ALB,2019,Albania,,,2854191.0,-0.426007367,,,,,15027.0,,,,,,,7.5,,9.7
720,AGO,2000,Angola,,,16395473.0,3.277203555,46.522,196.6992,71.5,0.30618971,433756.0,41.27677536,27.3046881,1.1109874579999999,5.685659133,,,50.3,24.0,203.9
721,AGO,2001,Angola,,35.6,16945753.0,3.301198182,47.059,194.7656,68.9,,470616.0,52.92855453,45.09108663,2.0463146269999997,5.255280164,,,49.2,,197.8
722,AGO,2002,Angola,,,17519417.0,3.329256674,47.702,192.832,65.3,,435415.0,59.41811371,49.6620506,1.3086269609999999,4.7351737169999994,,,47.9,,190.9
723,AGO,2003,Angola,,,18121479.0,3.37881111,48.44,190.5114,61.3,,329573.0,57.65277863,48.51068854,1.465596631,4.294152111,,,46.6,,183.2
724,AGO,2004,Angola,,,18758145.0,3.4530138289999996,49.26300000000001,188.1908,57.8,,228842.0,55.55617142,46.89109921,1.686634868,3.907463442,,,45.2,,174.6
725,AGO,2005,Angola,,,19433602.0,3.537557154,50.165,185.8702,54.8,0.342372571,215811.0,52.12799835,42.33265519,1.27875898,3.522063215,,,43.6,21.3,165.6
726,AGO,2006,Angola,,,20149901.0,3.6195745589999997,51.143,183.5496,51.8,,206482.0,40.36954498,30.66570163,1.444120333,3.193969736,,,42.0,,156.2
727,AGO,2007,Angola,,,20905363.0,3.68063537,52.177,181.229,48.6,,186137.0,39.40856934,28.38397026,1.721986011,2.902853421,,,40.4,,146.8
728,AGO,2008,Angola,,,21695634.0,3.710531322,53.243,178.4632,45.4,,171374.0,33.1567688,21.65323794,2.138436586,2.642755663,,,39.0,,137.4
729,AGO,2009,Angola,,,22514281.0,3.703877683,54.31100000000001,175.6974,42.5,,141006.0,28.49826241,15.50890505,2.6004582640000002,2.386861872,,,37.6,,128.6
730,AGO,2010,Angola,,,23356246.0,3.6714624010000003,55.35,172.9316,40.4,0.36074065,134851.0,34.637275700000004,19.34375614,1.6740957280000002,2.151458938,,,36.2,18.1,120.3
731,AGO,2011,Angola,,,24220661.0,3.634158626,56.33,170.1658,38.2,,128657.0,32.38171387,17.99380928,1.713217981,1.967842061,,,34.9,,112.3
732,AGO,2012,Angola,,,25107931.0,3.597774308,57.236000000000004,167.4,35.1,,19253.0,32.57001877,17.6191777,1.5633355830000002,1.8191495999999998,,,33.7,,105.0
733,AGO,2013,Angola,,,26015780.0,3.5519504669999997,58.053999999999995,164.0252,31.2,,10274.0,35.40423965,21.34927809,1.69516746,1.718326623,,,32.7,,98.6
734,AGO,2014,Angola,,,26941779.0,3.4974927439999997,58.776,160.6504,28.1,,9468.0,42.67658997,26.87616646,1.318160072,1.6300870019999998,,,31.6,,93.0
735,AGO,2015,Angola,,,27884381.0,3.4388506839999997,59.398,157.2756,26.4,0.42700468,11855.0,49.96444702,33.52316618,1.234240737,1.558528963,,24.25633,30.6,16.9,88.2
736,AGO,2016,Angola,,25.0,28842484.0,3.37827278,59.925,153.9008,25.6,,8388.0,52.22011948,35.20893157,1.197536662,1.5012054259999998,,24.3,29.8,16.5,84.2
737,AGO,2017,Angola,,,29816748.0,3.322080998,60.379,150.526,25.0,,8292.0,50.60655975,34.12101269,1.291868743,1.451250999,,,29.0,,80.6
738,AGO,2018,Angola,,,30809762.0,3.276133875,60.782,147.958,,,8243.0,,,,,,,28.3,,77.7
739,AGO,2019,Angola,,,31825295.0,3.242982603,,,,,8178.0,,,,,,,27.6,,74.7
740,ARM,2000,Armenia,,,3069591.0,-0.631020799,71.40899999999998,39.3926,23.8,21.38748505,5787.0,64.4651413,62.01095581,0.9546803309999999,0.06792833599999999,29.59756243,28.3,16.4,27.8,30.7
741,ARM,2000,Armenia,,,3069591.0,-0.631020799,71.40899999999998,39.3926,23.8,21.38748505,5787.0,64.4651413,62.01095581,0.9546803309999999,0.06792833599999999,29.59756243,28.3,16.4,27.8,30.7
742,ARM,2000,Armenia,,,3069591.0,-0.631020799,71.40899999999998,39.3926,23.8,21.38748505,5787.0,64.4651413,62.01095581,0.9546803309999999,0.06792833599999999,29.59756243,28.3,16.4,27.8,30.7
743,ARM,2000,Armenia,,,3069591.0,-0.631020799,71.40899999999998,39.3926,23.8,21.38748505,5787.0,64.4651413,62.01095581,0.9546803309999999,0.06792833599999999,29.59756243,28.3,16.4,27.8,30.7
744,ARM,2001,Armenia,,,3050687.0,-0.617751681,71.8,35.8928,23.5,,7206.0,53.16601563,50.87960362,1.3390822340000001,0.066615753,29.74281879,,15.9,,29.2
745,ARM,2001,Armenia,,,3050687.0,-0.617751681,71.8,35.8928,23.5,,7206.0,53.16601563,50.87960362,1.3390822340000001,0.066615753,29.74281879,,15.9,,29.2
746,ARM,2001,Armenia,,,3050687.0,-0.617751681,71.8,35.8928,23.5,,7206.0,53.16601563,50.87960362,1.3390822340000001,0.066615753,29.74281879,,15.9,,29.2
747,ARM,2001,Armenia,,,3050687.0,-0.617751681,71.8,35.8928,23.5,,7206.0,53.16601563,50.87960362,1.3390822340000001,0.066615753,29.74281879,,15.9,,29.2
748,ARM,2002,Armenia,74.4,,3033978.0,-0.549218141,72.112,32.393,20.7,,13244.0,76.67762756,75.23449659,1.171842311,0.06224716,33.29816522,,15.1,,27.8
749,ARM,2002,Armenia,74.4,,3033978.0,-0.549218141,72.112,32.393,20.7,,13244.0,76.67762756,75.23449659,1.171842311,0.06224716,33.29816522,,15.1,,27.8
750,ARM,2002,Armenia,74.4,,3033978.0,-0.549218141,72.112,32.393,20.7,,13244.0,76.67762756,75.23449659,1.171842311,0.06224716,33.29816522,,15.1,,27.8
751,ARM,2002,Armenia,74.4,,3033978.0,-0.549218141,72.112,32.393,20.7,,13244.0,76.67762756,75.23449659,1.171842311,0.06224716,33.29816522,,15.1,,27.8
752,ARM,2003,Armenia,,,3017932.0,-0.530280113,72.348,31.4714,15.6,,13158.0,77.9679184,76.42555237,1.206359547,0.060780392,36.84345916,,14.4,,26.4
753,ARM,2003,Armenia,,,3017932.0,-0.530280113,72.348,31.4714,15.6,,13158.0,77.9679184,76.42555237,1.206359547,0.060780392,36.84345916,,14.4,,26.4
754,ARM,2003,Armenia,,,3017932.0,-0.530280113,72.348,31.4714,15.6,,13158.0,77.9679184,76.42555237,1.206359547,0.060780392,36.84345916,,14.4,,26.4
755,ARM,2003,Armenia,,,3017932.0,-0.530280113,72.348,31.4714,15.6,,13158.0,77.9679184,76.42555237,1.206359547,0.060780392,36.84345916,,14.4,,26.4
756,ARM,2004,Armenia,,,3000720.0,-0.571956874,72.513,30.5498,10.9,,13409.0,73.171875,71.58870697,1.29411146,0.060258898,40.39033029,,13.6,,25.1
757,ARM,2004,Armenia,,,3000720.0,-0.571956874,72.513,30.5498,10.9,,13409.0,73.171875,71.58870697,1.29411146,0.060258898,40.39033029,,13.6,,25.1
758,ARM,2004,Armenia,,,3000720.0,-0.571956874,72.513,30.5498,10.9,,13409.0,73.171875,71.58870697,1.29411146,0.060258898,40.39033029,,13.6,,25.1
759,ARM,2004,Armenia,,,3000720.0,-0.571956874,72.513,30.5498,10.9,,13409.0,73.171875,71.58870697,1.29411146,0.060258898,40.39033029,,13.6,,25.1
760,ARM,2005,Armenia,,96.4,2981269.0,-0.650321107,72.626,29.6282,7.8,15.55993084,13965.0,63.10401154,62.93591857,1.478411723,0.060174266,43.9389438,26.9,13.0,26.5,23.9
761,ARM,2005,Armenia,,96.4,2981269.0,-0.650321107,72.626,29.6282,7.8,15.55993084,13965.0,63.10401154,62.93591857,1.478411723,0.060174266,43.9389438,26.9,13.0,26.5,23.9
762,ARM,2005,Armenia,,96.4,2981269.0,-0.650321107,72.626,29.6282,7.8,15.55993084,13965.0,63.10401154,62.93591857,1.478411723,0.060174266,43.9389438,26.9,13.0,26.5,23.9
763,ARM,2005,Armenia,,96.4,2981269.0,-0.650321107,72.626,29.6282,7.8,15.55993084,13965.0,63.10401154,62.93591857,1.478411723,0.060174266,43.9389438,26.9,13.0,26.5,23.9
764,ARM,2006,Armenia,,,2958307.0,-0.773190355,72.71600000000002,28.7066,6.1,,14913.0,61.30871582,61.17357016,1.586407609,0.06316192799999999,47.48906053,,12.3,,22.7
765,ARM,2006,Armenia,,,2958307.0,-0.773190355,72.71600000000002,28.7066,6.1,,14913.0,61.30871582,61.17357016,1.586407609,0.06316192799999999,47.48906053,,12.3,,22.7
766,ARM,2006,Armenia,,,2958307.0,-0.773190355,72.71600000000002,28.7066,6.1,,14913.0,61.30871582,61.17357016,1.586407609,0.06316192799999999,47.48906053,,12.3,,22.7
767,ARM,2006,Armenia,,,2958307.0,-0.773190355,72.71600000000002,28.7066,6.1,,14913.0,61.30871582,61.17357016,1.586407609,0.06316192799999999,47.48906053,,12.3,,22.7
768,ARM,2007,Armenia,,,2932618.0,-0.8721605809999999,72.815,27.785,5.4,,15435.0,58.42900848,58.22918415,1.613892615,0.056546880999999986,51.04094565,,11.7,,21.6
769,ARM,2007,Armenia,,,2932618.0,-0.8721605809999999,72.815,27.785,5.4,,15435.0,58.42900848,58.22918415,1.613892615,0.056546880999999986,51.04094565,,11.7,,21.6
770,ARM,2007,Armenia,,,2932618.0,-0.8721605809999999,72.815,27.785,5.4,,15435.0,58.42900848,58.22918415,1.613892615,0.056546880999999986,51.04094565,,11.7,,21.6
771,ARM,2007,Armenia,,,2932618.0,-0.8721605809999999,72.815,27.785,5.4,,15435.0,58.42900848,58.22918415,1.613892615,0.056546880999999986,51.04094565,,11.7,,21.6
772,ARM,2008,Armenia,,,2907618.0,-0.856135016,72.946,27.1964,5.0,,16333.0,71.69869995,71.43701315,1.488132775,0.065041638,54.594465799999995,,11.2,,20.5
773,ARM,2008,Armenia,,,2907618.0,-0.856135016,72.946,27.1964,5.0,,16333.0,71.69869995,71.43701315,1.488132775,0.065041638,54.594465799999995,,11.2,,20.5
774,ARM,2008,Armenia,,,2907618.0,-0.856135016,72.946,27.1964,5.0,,16333.0,71.69869995,71.43701315,1.488132775,0.065041638,54.594465799999995,,11.2,,20.5
775,ARM,2008,Armenia,,,2907618.0,-0.856135016,72.946,27.1964,5.0,,16333.0,71.69869995,71.43701315,1.488132775,0.065041638,54.594465799999995,,11.2,,20.5
776,ARM,2009,Armenia,,,2888092.0,-0.67381128,73.118,26.6078,5.3,,18004.0,73.95410156,73.63292575,1.811691374,0.059090198,58.14978007,,10.6,,19.5
777,ARM,2009,Armenia,,,2888092.0,-0.67381128,73.118,26.6078,5.3,,18004.0,73.95410156,73.63292575,1.811691374,0.059090198,58.14978007,,10.6,,19.5
778,ARM,2009,Armenia,,,2888092.0,-0.67381128,73.118,26.6078,5.3,,18004.0,73.95410156,73.63292575,1.811691374,0.059090198,58.14978007,,10.6,,19.5
779,ARM,2009,Armenia,,,2888092.0,-0.67381128,73.118,26.6078,5.3,,18004.0,73.95410156,73.63292575,1.811691374,0.059090198,58.14978007,,10.6,,19.5
780,ARM,2010,Armenia,,99.6,2877319.0,-0.37371186700000003,73.331,26.0192,5.5,7.476305012999999,17553.0,78.01216125,77.62413025,1.68628972,0.060246321,61.70685539,39.8,10.1,25.9,18.5
781,ARM,2010,Armenia,,99.6,2877319.0,-0.37371186700000003,73.331,26.0192,5.5,7.476305012999999,17553.0,78.01216125,77.62413025,1.68628972,0.060246321,61.70685539,39.8,10.1,25.9,18.5
782,ARM,2010,Armenia,,99.6,2877319.0,-0.37371186700000003,73.331,26.0192,5.5,7.476305012999999,17553.0,78.01216125,77.62413025,1.68628972,0.060246321,61.70685539,39.8,10.1,25.9,18.5
783,ARM,2010,Armenia,,99.6,2877319.0,-0.37371186700000003,73.331,26.0192,5.5,7.476305012999999,17553.0,78.01216125,77.62413025,1.68628972,0.060246321,61.70685539,39.8,10.1,25.9,18.5
784,ARM,2011,Armenia,76.0,,2876538.0,-0.027147007999999997,73.572,25.4306,5.6,,16491.0,79.00801086,78.41966748,1.6728648919999998,0.058110546,65.26573133,,9.6,,17.6
785,ARM,2011,Armenia,76.0,,2876538.0,-0.027147007999999997,73.572,25.4306,5.6,,16491.0,79.00801086,78.41966748,1.6728648919999998,0.058110546,65.26573133,,9.6,,17.6
786,ARM,2011,Armenia,76.0,,2876538.0,-0.027147007999999997,73.572,25.4306,5.6,,16491.0,79.00801086,78.41966748,1.6728648919999998,0.058110546,65.26573133,,9.6,,17.6
787,ARM,2011,Armenia,76.0,,2876538.0,-0.027147007999999997,73.572,25.4306,5.6,,16491.0,79.00801086,78.41966748,1.6728648919999998,0.058110546,65.26573133,,9.6,,17.6
788,ARM,2012,Armenia,,,2884229.0,0.267013214,73.82,24.842,5.0,,15937.0,79.76249695,78.58729959,1.5781702469999999,0.05835682,68.82644742,,9.1,,16.7
789,ARM,2012,Armenia,,,2884229.0,0.267013214,73.82,24.842,5.0,,15937.0,79.76249695,78.58729959,1.5781702469999999,0.05835682,68.82644742,,9.1,,16.7
790,ARM,2012,Armenia,,,2884229.0,0.267013214,73.82,24.842,5.0,,15937.0,79.76249695,78.58729959,1.5781702469999999,0.05835682,68.82644742,,9.1,,16.7
791,ARM,2012,Armenia,,,2884229.0,0.267013214,73.82,24.842,5.0,,15937.0,79.76249695,78.58729959,1.5781702469999999,0.05835682,68.82644742,,9.1,,16.7
792,ARM,2013,Armenia,,,2897584.0,0.461966644,74.056,24.1716,4.4,,11995.0,84.60213470000002,82.87557364,1.375657413,0.050494597,72.39099803,,8.7,,15.9
793,ARM,2013,Armenia,,,2897584.0,0.461966644,74.056,24.1716,4.4,,11995.0,84.60213470000002,82.87557364,1.375657413,0.050494597,72.39099803,,8.7,,15.9
794,ARM,2013,Armenia,,,2897584.0,0.461966644,74.056,24.1716,4.4,,11995.0,84.60213470000002,82.87557364,1.375657413,0.050494597,72.39099803,,8.7,,15.9
795,ARM,2013,Armenia,,,2897584.0,0.461966644,74.056,24.1716,4.4,,11995.0,84.60213470000002,82.87557364,1.375657413,0.050494597,72.39099803,,8.7,,15.9
796,ARM,2014,Armenia,,,2912403.0,0.51012273,74.273,23.5012,3.9,,11839.0,83.67940521,82.48136640000001,1.5054787509999998,0.052023703,75.96124006,,8.2,,15.1
797,ARM,2014,Armenia,,,2912403.0,0.51012273,74.273,23.5012,3.9,,11839.0,83.67940521,82.48136640000001,1.5054787509999998,0.052023703,75.96124006,,8.2,,15.1
798,ARM,2014,Armenia,,,2912403.0,0.51012273,74.273,23.5012,3.9,,11839.0,83.67940521,82.48136640000001,1.5054787509999998,0.052023703,75.96124006,,8.2,,15.1
799,ARM,2014,Armenia,,,2912403.0,0.51012273,74.273,23.5012,3.9,,11839.0,83.67940521,82.48136640000001,1.5054787509999998,0.052023703,75.96124006,,8.2,,15.1
800,ARM,2015,Armenia,,,2925553.0,0.45050090299999995,74.467,22.8308,3.8,6.335892887999999,11211.0,83.00221252,81.62987828,1.610209234,0.053771099,79.43497737,,7.8,23.0,14.4
801,ARM,2015,Armenia,,,2925553.0,0.45050090299999995,74.467,22.8308,3.8,6.335892887999999,11211.0,83.00221252,81.62987828,1.610209234,0.053771099,79.43497737,,7.8,23.0,14.4
802,ARM,2015,Armenia,,,2925553.0,0.45050090299999995,74.467,22.8308,3.8,6.335892887999999,11211.0,83.00221252,81.62987828,1.610209234,0.053771099,79.43497737,,7.8,23.0,14.4
803,ARM,2015,Armenia,,,2925553.0,0.45050090299999995,74.467,22.8308,3.8,6.335892887999999,11211.0,83.00221252,81.62987828,1.610209234,0.053771099,79.43497737,,7.8,23.0,14.4
804,ARM,2016,Armenia,100.0,99.3,2936146.0,0.36143143899999997,74.64,22.1604,4.0,,10707.0,81.67637634,80.64687848,1.637344621,0.050547865,83.00597596,40.2,7.4,22.3,13.7
805,ARM,2016,Armenia,100.0,99.3,2936146.0,0.36143143899999997,74.64,22.1604,4.0,,10707.0,81.67637634,80.64687848,1.637344621,0.050547865,83.00597596,40.2,7.4,22.3,13.7
806,ARM,2016,Armenia,100.0,99.3,2936146.0,0.36143143899999997,74.64,22.1604,4.0,,10707.0,81.67637634,80.64687848,1.637344621,0.050547865,83.00597596,40.2,7.4,22.3,13.7
807,ARM,2016,Armenia,100.0,99.3,2936146.0,0.36143143899999997,74.64,22.1604,4.0,,10707.0,81.67637634,80.64687848,1.637344621,0.050547865,83.00597596,40.2,7.4,22.3,13.7
808,ARM,2017,Armenia,,,2944809.0,0.29461222800000003,74.797,21.49,4.3,,10786.0,85.46837616,84.34807658,1.3725060040000001,0.049217675999999995,86.47635485,,7.1,,13.0
809,ARM,2017,Armenia,,,2944809.0,0.29461222800000003,74.797,21.49,4.3,,10786.0,85.46837616,84.34807658,1.3725060040000001,0.049217675999999995,86.47635485,,7.1,,13.0
810,ARM,2017,Armenia,,,2944809.0,0.29461222800000003,74.797,21.49,4.3,,10786.0,85.46837616,84.34807658,1.3725060040000001,0.049217675999999995,86.47635485,,7.1,,13.0
811,ARM,2017,Armenia,,,2944809.0,0.29461222800000003,74.797,21.49,4.3,,10786.0,85.46837616,84.34807658,1.3725060040000001,0.049217675999999995,86.47635485,,7.1,,13.0
812,ARM,2018,Armenia,,,2951776.0,0.23630637899999998,74.945,20.886,,,11040.0,,,,,,,6.7,,12.4
813,ARM,2018,Armenia,,,2951776.0,0.23630637899999998,74.945,20.886,,,11040.0,,,,,,,6.7,,12.4
814,ARM,2018,Armenia,,,2951776.0,0.23630637899999998,74.945,20.886,,,11040.0,,,,,,,6.7,,12.4
815,ARM,2018,Armenia,,,2951776.0,0.23630637899999998,74.945,20.886,,,11040.0,,,,,,,6.7,,12.4
816,ARM,2019,Armenia,,,2957731.0,0.201539723,,,,,10962.0,,,,,,,6.4,,11.8
817,ARM,2019,Armenia,,,2957731.0,0.201539723,,,,,10962.0,,,,,,,6.4,,11.8
818,ARM,2019,Armenia,,,2957731.0,0.201539723,,,,,10962.0,,,,,,,6.4,,11.8
819,ARM,2019,Armenia,,,2957731.0,0.201539723,,,,,10962.0,,,,,,,6.4,,11.8
820,AZE,2000,Azerbaijan,,,8048600.0,0.821519964,66.763,36.5066,23.0,4.034865853,284278.0,76.2246933,75.89384317,0.8668927479999999,0.09985144800000001,49.67767802,,33.5,29.3,74.6
821,AZE,2000,Azerbaijan,,,8048600.0,0.821519964,66.763,36.5066,23.0,4.034865853,284278.0,76.2246933,75.89384317,0.8668927479999999,0.09985144800000001,49.67767802,,33.5,29.3,74.6
822,AZE,2000,Azerbaijan,,,8048600.0,0.821519964,66.763,36.5066,23.0,4.034865853,284278.0,76.2246933,75.89384317,0.8668927479999999,0.09985144800000001,49.67767802,,33.5,29.3,74.6
823,AZE,2000,Azerbaijan,,,8048600.0,0.821519964,66.763,36.5066,23.0,4.034865853,284278.0,76.2246933,75.89384317,0.8668927479999999,0.09985144800000001,49.67767802,,33.5,29.3,74.6
824,AZE,2000,Azerbaijan,,,8048600.0,0.821519964,66.763,36.5066,23.0,4.034865853,284278.0,76.2246933,75.89384317,0.8668927479999999,0.09985144800000001,49.67767802,,33.5,29.3,74.6
825,AZE,2001,Azerbaijan,,,8111200.0,0.774765939,67.054,34.5648,18.6,,268755.0,77.53818512,77.20313072,0.7900677620000001,0.090245066,50.13332194,17.8,32.1,,69.5
826,AZE,2001,Azerbaijan,,,8111200.0,0.774765939,67.054,34.5648,18.6,,268755.0,77.53818512,77.20313072,0.7900677620000001,0.090245066,50.13332194,17.8,32.1,,69.5
827,AZE,2001,Azerbaijan,,,8111200.0,0.774765939,67.054,34.5648,18.6,,268755.0,77.53818512,77.20313072,0.7900677620000001,0.090245066,50.13332194,17.8,32.1,,69.5
828,AZE,2001,Azerbaijan,,,8111200.0,0.774765939,67.054,34.5648,18.6,,268755.0,77.53818512,77.20313072,0.7900677620000001,0.090245066,50.13332194,17.8,32.1,,69.5
829,AZE,2001,Azerbaijan,,,8111200.0,0.774765939,67.054,34.5648,18.6,,268755.0,77.53818512,77.20313072,0.7900677620000001,0.090245066,50.13332194,17.8,32.1,,69.5
830,AZE,2002,Azerbaijan,69.0,,8171950.0,0.7461735829999999,67.391,32.623000000000005,14.8,,260217.0,79.45043182,79.10906672,0.73391553,0.083884569,50.58627289,,30.7,,64.6
831,AZE,2002,Azerbaijan,69.0,,8171950.0,0.7461735829999999,67.391,32.623000000000005,14.8,,260217.0,79.45043182,79.10906672,0.73391553,0.083884569,50.58627289,,30.7,,64.6
832,AZE,2002,Azerbaijan,69.0,,8171950.0,0.7461735829999999,67.391,32.623000000000005,14.8,,260217.0,79.45043182,79.10906672,0.73391553,0.083884569,50.58627289,,30.7,,64.6
833,AZE,2002,Azerbaijan,69.0,,8171950.0,0.7461735829999999,67.391,32.623000000000005,14.8,,260217.0,79.45043182,79.10906672,0.73391553,0.083884569,50.58627289,,30.7,,64.6
834,AZE,2002,Azerbaijan,69.0,,8171950.0,0.7461735829999999,67.391,32.623000000000005,14.8,,260217.0,79.45043182,79.10906672,0.73391553,0.083884569,50.58627289,,30.7,,64.6
835,AZE,2003,Azerbaijan,,,8234100.0,0.757650956,67.791,33.7954,11.4,,253248.0,85.67985535,85.37729383,0.778646581,0.084955376,51.0368674,,29.2,,60.0
836,AZE,2003,Azerbaijan,,,8234100.0,0.757650956,67.791,33.7954,11.4,,253248.0,85.67985535,85.37729383,0.778646581,0.084955376,51.0368674,,29.2,,60.0
837,AZE,2003,Azerbaijan,,,8234100.0,0.757650956,67.791,33.7954,11.4,,253248.0,85.67985535,85.37729383,0.778646581,0.084955376,51.0368674,,29.2,,60.0
838,AZE,2003,Azerbaijan,,,8234100.0,0.757650956,67.791,33.7954,11.4,,253248.0,85.67985535,85.37729383,0.778646581,0.084955376,51.0368674,,29.2,,60.0
839,AZE,2003,Azerbaijan,,,8234100.0,0.757650956,67.791,33.7954,11.4,,253248.0,85.67985535,85.37729383,0.778646581,0.084955376,51.0368674,,29.2,,60.0
840,AZE,2004,Azerbaijan,,,8306500.0,0.87542728,68.249,34.9678,8.2,,250584.0,87.32138062,87.01108098,0.86348895,0.073942934,53.46619186,,27.8,,55.9
841,AZE,2004,Azerbaijan,,,8306500.0,0.87542728,68.249,34.9678,8.2,,250584.0,87.32138062,87.01108098,0.86348895,0.073942934,53.46619186,,27.8,,55.9
842,AZE,2004,Azerbaijan,,,8306500.0,0.87542728,68.249,34.9678,8.2,,250584.0,87.32138062,87.01108098,0.86348895,0.073942934,53.46619186,,27.8,,55.9
